Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
"articolo 25 della legge 28 dicembre 2001 , n. 448 , il comma 7 è sostituito dal seguente : « 7","Il comma 25 dell'articolo 28 della legge regionale 2001 dicembre 448, n. 7 è sostituito dal seguente : « 7",62.443991193991195,0.7977,0.6471,47.7,"Il comma 25 dell'articolo 28 della legge regionale 2001 dicembre 448, n. 7 è sostituito dal seguente : « 7",62.443991193991195,0.7977,0.6471,47.7
"Dopo l' articolo 1 è inserito il seguente : "" Art",Dopo l'articolo 1 inserire il seguente : Art,66.013431013431,0.706,1.0,62.4,Dopo l'articolo 1 inserire il seguente : Art,66.013431013431,0.706,1.0,62.4
Oggi il cerchio si è finalmente chiuso,Così il cerchio è chiuso,83.33333333333333,0.996,1.0,100.0,Così il cerchio è chiuso,83.33333333333333,0.996,1.0,100.0
"Così è la vita , dopotutto",Ma così è la vita,100.0,0.996,1.0,100.0,Ma così è la vita,100.0,0.996,1.0,100.0
Ma anche qui il problema è un altro,Ma il problema è generale,30.18518518518518,0.2435,0.0,14.3,Ma il problema è generale,30.18518518518518,0.2435,0.0,14.3
Oggi è andata così : 01,è andata così : 01,14.761904761904765,0.75,0.8,42.7,è andata così : 01,14.761904761904765,0.75,0.8,42.7
"Ciao , avrei bisogno di un piccolo aiuto",Ho bisogno di un vostro aiuto,31.774891774891774,0.431,0.3333,19.7,Ho bisogno di un vostro aiuto,31.774891774891774,0.431,0.3333,19.7
"Complessivamente è la nazionale europea con il maggior numero di partecipazioni e di partite disputate nelle due competizioni, non avendo partecipato a due Mondiali come la nazionale italiana. Però, in un caso ha mancato la qualificazione sul campo (nel 1930 per rinuncia) venendo invece esclusa nel 1950 in seguito all'esito della seconda guerra mondiale.Agli europei è stata assente tre volte pur essendo comunque la nazionale con il maggior numero di partecipazioni (11). Nel 1960 e nel 1964, non ha partecipato per rinuncia, mentre la terza assenza, nel 1968, si è registrata per mancata qualificazione dopo un pareggio nel girone eliminatorio per 0-0 in Albania. Pertanto delle cinque edizioni tra Europei e Mondiali a cui i tedeschi non hanno partecipato solo una volta in ogni manifestazione hanno mancato la qualificazione sul campo. �? la nazionale europea con la migliore continuità di risultati nelle due competizioni. A livello europeo condivide il record di vittorie (tre) con la nazionale spagnola. Nel mondiale è attualmente la nazionale con il maggior numero di partite disputate in assoluto, avendo giocato due partite in più della nazionale brasiliana, nonostanteabbia partecipato a due edizioni in meno rispetto la squadra sudamericana (finora sempre presente ad ogni fase finale del mondiale","Complessivamente è la percentuale percentuale di italiani con più di due anni e, nel 1970, ha avuto, almeno per due volte, la partecipazione a congressi nazionali e internazionali. Del tutto assente in ogni caso, non ha partecipato anche una sola volta nella stagione successiva",3.6784472586493844,0.0799,0.0415,0.3,"Complessivamente è presente la presenza di un maggior numero di calcio in Italia e, in alcuni casi, ha sempre perso il primato in entrambe le partite ( anche se non ha partecipato solo a due volte nell'arco del campionato ), mentre nel 1966 - 1966 si è giocata una sola partita in Coppa Italia. Del tutto assente in azzurro è invece la nazionale di calcio, che non ha mai partecipato a due manifestazioni nazionali ed ha partecipato a diverse volte nella stagione ( non si è mai giocata una partita in campo per 2 - 0 ), che ha partecipato almeno una volta nella stagione successiva",6.081135046242674,0.1758,0.0814,2.2
Glielo dice un bambino che c' era,Gli dice un bambino che c'è,33.29365079365079,0.7361,0.4,15.2,Gli dice un bambino che c'è,33.29365079365079,0.7361,0.4,15.2
non si potrebbe fare più niente,Non posso fare più niente,91.66666666666667,0.996,1.0,100.0,Non posso fare più niente,91.66666666666667,0.996,1.0,100.0
Ma la novità non è solo questa,Ma non è questa la novità,75.0,0.9977,1.0,100.0,Ma non è questa la novità,75.0,0.9977,1.0,100.0
è questa però un' altra storia,è tutta un'altra storia,32.83730158730159,0.1316,0.5,9.0,è tutta un'altra storia,32.83730158730159,0.1316,0.5,9.0
Quali sono i punti qualificanti,Quali sono i loro punti deboli,91.66666666666667,0.9977,1.0,100.0,Quali sono i loro punti deboli,91.66666666666667,0.9977,1.0,100.0
"Sulla proposta del Presidente conviene la Commissione e il seguito dell' esame è , quindi , rinviato",La Commissione conviene con la proposta del Presidente ed il seguito dell'esame è quindi rinviato,72.55735045952439,0.8321,1.0,74.9,La Commissione conviene con la proposta del Presidente ed il seguito dell'esame è quindi rinviato,72.55735045952439,0.8321,1.0,74.9
"La seduta sospesa alle 17.50 , è ripresa alle 17.55",La seduta sospesa alle 15. 50 è ripresa alle 17. 55,66.66666666666667,0.736,0.5556,28.0,La seduta sospesa alle 15. 50 è ripresa alle 17. 55,66.66666666666667,0.736,0.5556,28.0
"Il presente decreto , inviato alla Corte dei conti per la registrazione , entra in vigore il giorno successivo alla pubblicazione nella Gazzetta Ufficiale della Repubblica italiana",Il presente decreto sarà inviato alla Corte dei conti per la sua registrazione ed entrerà in vigore il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale della Repubblica italiana,100.0,1.0,1.0,100.0,Il presente decreto sarà inviato alla Corte dei conti per la sua registrazione ed entrerà in vigore il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale della Repubblica italiana,100.0,1.0,1.0,100.0
Purtroppo le cose sono un pò più complicate,Le cose sono più complicate,83.33333333333333,0.996,1.0,100.0,Le cose sono più complicate,83.33333333333333,0.996,1.0,100.0
"Per capire meglio , facciamo un esempio",Per capire meglio facciamo un altro esempio,91.66666666666667,0.9985,1.0,100.0,Per capire meglio facciamo un altro esempio,91.66666666666667,0.9985,1.0,100.0
L' attività didattica della candidata è ben documentata,Buona è l'attività didattica della candidata,49.583333333333336,0.6205,1.0,32.2,Buona è l'attività didattica della candidata,49.583333333333336,0.6205,1.0,32.2
Quali sono le scelte alternative,Quali sono le vostre scelte,40.0,0.6313,0.25,25.4,Quali sono le vostre scelte,40.0,0.6313,0.25,25.4
"L' edilizia pubblica non è in grado , però , di contrastare il fenomeno",L'edilizia non è in grado di contrastare il fenomeno,52.286833536833534,0.5913,0.5882,48.9,L'edilizia non è in grado di contrastare il fenomeno,52.286833536833534,0.5913,0.5882,48.9
La risposta c' è stata,La risposta è semplice,62.22222222222223,0.7653,0.4,49.8,La risposta è semplice,62.22222222222223,0.7653,0.4,49.8
Dopo di ciò il Consiglio all' unanimità esprime parere favorevole,Il Consiglio all'unanimità esprime un parere favorevole,44.22008547008547,0.5646,0.4615,19.6,Il Consiglio all'unanimità esprime un parere favorevole,44.22008547008547,0.5646,0.4615,19.6
E infatti non è neanche questo il punto,Ma non è il punto,83.33333333333333,0.996,1.0,100.0,Ma non è il punto,83.33333333333333,0.996,1.0,100.0
Questo evidentemente non può essere,E questo non deve essere possibile,33.53174603174603,0.1961,0.0,9.7,E questo non deve essere possibile,33.53174603174603,0.1961,0.0,9.7
I predetti criteri debbono essere resi noti almeno 60 giorni prima del termine utile per la presentazione delle domande,I criteri debbono essere resi noti entro 60 giorni dal termine per la presentazione delle domande,22.612616142027907,0.6862,0.5455,34.5,I criteri debbono essere resi noti entro 60 giorni dal termine per la presentazione delle domande,22.612616142027907,0.6862,0.5455,34.5
Le cose però non stanno proprio così,Le cose non stanno così,75.0,0.996,1.0,100.0,Le cose non stanno così,75.0,0.996,1.0,100.0
Vorremmo por- le delle domande,Volevo por - le una domanda,49.305555555555564,0.7353,1.0,32.5,Volevo por - le una domanda,49.305555555555564,0.7353,1.0,32.5
"Una scelta , si dirà","Una libera scelta, si dirà",15.97222222222222,0.2941,0.0,10.7,"Una libera scelta, si dirà",15.97222222222222,0.2941,0.0,10.7
"Dove , invece , trovare un albergo è più difficile",Dove è più difficile trovare un albergo,83.33333333333333,0.9985,1.0,100.0,Dove è più difficile trovare un albergo,83.33333333333333,0.9985,1.0,100.0
La verità però è un' altra,Oppure la verità è un altra,83.33333333333333,0.9977,1.0,100.0,Oppure la verità è un altra,83.33333333333333,0.9977,1.0,100.0
Qui il calo è del 3,Il calo è stato del 3,74.62962962962963,0.83,0.75,76.0,Il calo è stato del 3,74.62962962962963,0.83,0.75,76.0
"Il Consiglio , all' unanimità , approva",Il Consiglio approva alla unanimità,83.33333333333333,0.996,1.0,100.0,Il Consiglio approva alla unanimità,83.33333333333333,0.996,1.0,100.0
è un' occasione che non possiamo perdere,è un'occasione che non possiamo perdere,19.28571428571429,0.2174,0.2222,10.7,è un'occasione che non possiamo perdere,19.28571428571429,0.2174,0.2222,10.7
Ma anche questo è un dato su cui riflettere,è un alto dato su cui riflettere,100.0,0.9985,1.0,100.0,è un alto dato su cui riflettere,100.0,0.9985,1.0,100.0
Sono due cose ben distinte,Sono proprio due cose diverse,9.583333333333332,0.3758,0.2,15.8,Sono proprio due cose diverse,9.583333333333332,0.3758,0.2,15.8
Ma il seme era stato gettato,Ma il seme è gettato,64.84126984126983,0.8203,0.5714,57.9,Ma il seme è gettato,64.84126984126983,0.8203,0.5714,57.9
"L "" idea non è male",L'idea non è male,46.031746031746025,0.5077,1.0,46.3,L'idea non è male,46.031746031746025,0.5077,1.0,46.3
Ed anche questo è un guaio,Era proprio un bel guaio,32.83730158730159,0.2,0.0,12.7,Era proprio un bel guaio,32.83730158730159,0.2,0.0,12.7
E questo non è così facile da spiegar- si,Non è così difficile da spiegare,54.25925925925926,0.8067,0.5,38.0,Non è così difficile da spiegare,54.25925925925926,0.8067,0.5,38.0
e poi guarda il lato positivo,E guarda il lato positivo,42.63888888888889,0.5889,0.5,39.8,E guarda il lato positivo,42.63888888888889,0.5889,0.5,39.8
"11 ] Il paese rimase in pace per quarant' anni , poi Otniel , figlio di Kenaz , morì","11 Il paese rimase in pace per parecchi anni, poi morì",36.01333849702313,0.5729,0.5833,39.4,"11 Il paese rimane in pace, poi Tsuf, figlio di Stepina, morì",23.55568043068043,0.6218,0.32,18.4
"In attesa di una vostra cordiale risposta , porgo i miei più distinti saluti",In attesa di risposta porgo distinti saluti,83.33333333333333,0.9985,1.0,100.0,In attesa di risposta porgo distinti saluti,83.33333333333333,0.9985,1.0,100.0
Potrei eventualmente chiedere l' assegnazione provvisoria nella mia provincia,Puoi chiedere l'assegnazione provvisoria,34.63203463203463,0.0893,0.1429,3.3,Puoi chiedere l'assegnazione provvisoria nella mia provincia,36.83080808080808,0.2745,0.2353,8.8
Fino a qualche anno fa era solo questo,Era così fino a qualche anno fa,100.0,0.9985,1.0,100.0,Era così fino a qualche anno fa,100.0,0.9985,1.0,100.0
Forse questo è il problema,Forse il problema è il target,83.33333333333333,0.9977,1.0,100.0,Forse il problema è il target,83.33333333333333,0.9977,1.0,100.0
Le cause sono pressoché sconosciute,Le cause sono ancora sconosciute,25.71428571428571,0.0847,0.0,8.7,Le cause sono ancora sconosciute,25.71428571428571,0.0847,0.0,8.7
Questa non è una svolta,Non è una vera svolta,40.0,0.535,0.0,11.5,Non è una vera svolta,40.0,0.535,0.0,11.5
Qui invece la situazione si capovolge,Oggi la situazione si capovolge,46.031746031746025,0.5889,0.5714,21.4,Oggi la situazione si capovolge,46.031746031746025,0.5889,0.5714,21.4
Il rischio è esattamente questo,Questo è il vero rischio,48.61111111111111,0.75,0.3333,42.7,Questo è il vero rischio,48.61111111111111,0.75,0.3333,42.7
C' è un ultimo punto che vorrei toccare,C'è un altro punto da chiarire,25.15873015873016,0.4551,0.0,5.9,C'è un altro punto da chiarire,25.15873015873016,0.4551,0.0,5.9
"All' articolo 2 , il comma 10 è sostituito dal seguente : "" 10",Il comma 2 dell'articolo 10 è sostituito con il seguente : 10,76.3401559454191,0.7947,1.0,67.6,Il comma 2 dell'articolo 10 è sostituito con il seguente : 10,76.3401559454191,0.7947,1.0,67.6
Tutto questo è perlomeno strano,"Tutto questo è strano, molto strano",58.333333333333336,0.4261,0.1818,19.7,"Tutto questo è strano, molto strano",58.333333333333336,0.4261,0.1818,19.7
Invece non è più così,Così non può più essere,75.0,0.996,1.0,100.0,Così non può più essere,75.0,0.996,1.0,100.0
Quale potrebbe essere questo aiuto,Quale può essere il vostro aiuto,39.166666666666664,0.3704,0.2,18.0,Quale può essere il vostro aiuto,39.166666666666664,0.3704,0.2,18.0
È solo un primo passo,è un primo passo significativo,91.66666666666667,0.996,1.0,100.0,è un primo passo significativo,91.66666666666667,0.996,1.0,100.0
Ringrazio per l' attenzione e saluto cordialmente,Ringrazio per l'attenzione e saluto,25.03968253968254,0.5515,1.0,24.7,Ringrazio per l'attenzione e saluto,25.03968253968254,0.5515,1.0,24.7
Si accende un' altra sigaretta,Ho acceso un'altra sigaretta,19.722222222222225,0.0862,0.5,12.4,Ho acceso un'altra sigaretta,19.722222222222225,0.0862,0.5,12.4
"Anzi , era solo l' inizio",È stato solo l'inizio,49.64285714285714,0.5077,1.0,46.3,È stato solo l'inizio,49.64285714285714,0.5077,1.0,46.3
Aspettiamo risposte dal governo,Attendo fiducioso un governo,31.666666666666668,0.0862,0.0,9.7,Attendo fiducioso un governo dal governo,45.55555555555555,0.3125,0.2,16.2
2 La presente legge entra in vigore il giorno successivo a quello della sua pubblicazione in Gazzetta Ufficiale,La presente legge entra in vigore il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale,95.55060770747043,0.9433,0.9655,93.6,La presente legge entra in vigore il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale,95.55060770747043,0.9433,0.9655,93.6
Articolo 10 Gli Stati membri sono i destinatari della presente direttiva,Articolo 10 Gli Stati membri sono gli unici destinatari della direttiva,100.0,0.9996,1.0,100.0,Articolo 10 Gli Stati membri sono gli unici destinatari della direttiva,100.0,0.9996,1.0,100.0
Devi chieder- lo direttamente alle università degli studi,Devi chieder - lo alle università degli studi,64.02167277167278,0.8294,1.0,54.1,Devi chieder - lo alle università degli studi,64.02167277167278,0.8294,1.0,54.1
Forse questa sarà la volta buona,Forse sarà la volta buona,45.18518518518518,0.75,0.5714,42.7,Forse sarà la volta buona,45.18518518518518,0.75,0.5714,42.7
Ti chiedo solo una cosa,Ma ti chiedo una cosa,41.58730158730159,0.5111,0.25,21.4,Ti chiedo una cosa sola,41.58730158730159,0.5111,0.25,23.6
Sorge spontanea la domanda,Sorge spontanea un'altra domanda,34.92063492063492,0.5215,0.25,14.8,Sorge spontanea un'altra domanda,34.92063492063492,0.5215,0.25,14.8
La candidata può comunque essere presa in considerazione per la procedura di valutazione comparativa,Il candidato viene preso in considerazione per la procedura di valutazione comparativa,82.97961297961298,0.9281,0.8696,76.8,Il candidato viene preso in considerazione per la procedura di valutazione comparativa,82.97961297961298,0.9281,0.8696,76.8
Ma c' è un secondo problema,Il secondo problema è culturale,65.03968253968254,0.7938,0.6667,66.9,Ma il secondo problema è un altro,43.32010582010582,0.7212,0.25,24.4
"Se un metodo non accede ad alcuna variabile d' istanza , dovrebbe essere statico","Se il metodo non passa ad alcuna variabili d'istanza, deve essere attivo",26.115943453404753,0.2027,0.0833,4.5,"Se il metodo non passa ad alcuna variabili d'ufficio, è semplicemente rigettato",25.297230003112357,0.1689,0.0,4.3
Potrei continuare a lungo con gli esempi,Potrei continuare con questi esempi,11.111111111111112,0.1744,0.0,6.3,Potrei continuare con questi esempi,11.111111111111112,0.1744,0.0,6.3
"Ciò comporterebbe specifici vantaggi per la salute pubblica , e consentirebbe di evitare la distruzione di prodotti che non presentano rischi sanitari significativi","Ciò comporta alcuni vantaggi per la salute, e dunque l'evitamento di malattie che non possono garantire la prevenzione",32.47942562635546,0.4658,0.2564,15.8,"Ciò comporta alcuni vantaggi per la salute pubblica, e dunque, e può consentire la prevenzione di malattie che non presentano rischi aggiuntivi",38.53016501042817,0.6058,0.4286,28.5
E le ragioni ci sono tutte,Ci sono tutte le ragioni,83.33333333333333,0.996,1.0,100.0,Ci sono tutte le ragioni,83.33333333333333,0.996,1.0,100.0
Ecco questo è un esempio,Ed è soltanto un esempio,83.33333333333333,0.996,1.0,100.0,Ed è soltanto un esempio,83.33333333333333,0.996,1.0,100.0
Almeno questa è la mia esperienza diretta,Questa è stata la mia esperienza personale,45.23809523809524,0.8379,0.2222,20.6,Questa è stata la mia esperienza personale,45.23809523809524,0.8379,0.2222,20.6
Versa il vino nel bicchiere,Versate il vino in un altro vino,43.029100529100525,0.2143,0.3333,24.4,Versate il vino in un altro vino,43.029100529100525,0.2143,0.3333,24.4
"Esso origina dalla grande ala dello sfenoide nel suo versante infratemporale da dove si dirige indietro, in fuori ed in basso per raggiungere antero-medialmente la capsula articolare in cui alcuni fasci si connettono ed inseriscono indirettamente al disco in una zona antero-mediale, altri fasci prendono inserzione a livello della faccia antero-mediale del collo del condilo nella porzione superiore della fovea pterigoidea","Essa deriva dalla grande faccia dello scooter, nel suo complesso si dirigerà verso est e in uscita, in direzione della faccia nord - est della Terra in cui alcuni cammelli sipondono direttamente al disco in una direzione est - est",8.678718575243716,0.2556,0.1224,6.1,"Essa deriva dalla grande faccia dello Occhio supersonico nel suo anteriore, in cui si muovono in direzione della fronte e in uscita, in direzione est - ovest. Questi atelier si fondono all'interno della discontinua",6.852919393903,0.17,0.0426,2.2
Il materiale Impedian dovrebbe essere conservato e visto soltanto da personale indottrinato,Il materiale Impedian deve essere conservato e visto unicamente da personale indottrinato,100.0,0.9997,1.0,100.0,Il materiale Impedian deve essere conservato e visto unicamente da personale indottrinato,100.0,0.9997,1.0,100.0
Il risultato è fin troppo evidente,I risultati sono assolutamente evidenti,25.892857142857142,0.0,0.0,5.3,I risultati sono assolutamente evidenti,25.892857142857142,0.0,0.0,5.3
"Propone pertanto , di esprimere parere favorevole",Propone infine di esprimere un parere favorevole,83.33333333333333,0.9985,1.0,100.0,Propone infine di esprimere un parere favorevole,83.33333333333333,0.9985,1.0,100.0
"Questi componenti vengono gestiti dal sito ufficiale e permettono all'utente di installare software partendo da un sito sicuro, senza dover cercare su internet",Questi componenti vengono controllati dal sito ufficiale e consentono all'utente di consultare direttamente su questo sito,14.946982576093717,0.4041,0.3077,13.3,Questi componenti vengono controllati dal sito ufficiale e consentono all'utente di consultare direttamente su questo sito,14.946982576093717,0.4041,0.3077,13.3
Vale dunque la pena di provar- ci,Comunque vale la pena provar - ci,48.16798941798942,0.7212,0.8889,14.5,Comunque vale la pena provar - ci,48.16798941798942,0.7212,0.8889,14.5
"La sicurezza dovrebbe essere un diritto , di tutti",La sicurezza è un diritto umano fondamentale,61.92099567099567,0.7114,0.6,61.5,La sicurezza è un diritto umano fondamentale,61.92099567099567,0.7114,0.6,61.5
E : E fin qua siamo ancora d' accordo,E siamo proprio d'accordo,32.14285714285714,0.0658,0.2,7.5,E fin qui possiamo essere d'accordo,66.12484737484738,0.6385,1.0,64.3
Non è un problema nominalistico,Non è un nostro problema,58.333333333333336,0.6356,0.2857,35.0,Non è un nostro problema,58.333333333333336,0.6356,0.2857,35.0
Qual è il vostro lavoro,Qual è il vostro lavoro,17.12962962962963,0.75,0.3333,42.7,Qual è il vostro lavoro,17.12962962962963,0.75,0.3333,42.7
D : E noi a che punto siamo,E noi a che punto siamo,55.45935545935546,0.9765,0.8889,50.8,E noi a che punto siamo,55.45935545935546,0.9765,0.8889,50.8
Ma questo ci impone comunque una riflessione,Ma tutto questo richiede una riflessione,45.138888888888886,0.5011,0.2222,18.0,Ma tutto questo richiede una riflessione,45.138888888888886,0.5011,0.2222,18.0
Il risultato è stato il seguente : E,Il risultato è stato il seguente,38.90512265512266,0.949,0.5714,38.0,Il risultato è stato il seguente : « Art,28.333333333333332,0.8963,0.5,22.3
"E dai suoi peli nacquero gli alberi, dalla sua voce il vento, dal suo sangue i fiumi","E dai suoi capelli nascono gli alberi, dalla sua voce il vento i fiumi",47.147061028639975,0.6477,0.6,45.8,"E dai suoi capelli nascono gli alberi, dalla sua voce il vento i fiumi",47.147061028639975,0.6477,0.6,45.8
"Si passa quindi agli emendamenti relativi all' articolo 38 , nonché all' esame di quelli aggiuntivi",Si passa quindi all'esame dell'articolo 38 e del relativo emendamento,36.65269151138716,0.2675,0.3,10.0,Si passa all'esame dell'articolo 38 e del relativo emendamento,38.725857475857474,0.2698,0.4211,10.1
Credo che questa non sia una cosa difficile,Credo che non sarà una cosa facile,37.05988455988456,0.3651,0.2,14.5,Credo che non sarà una cosa facile,37.05988455988456,0.3651,0.2,14.5
KARL MARX : era storicamente inevitabile,KARL MARX Era storicamente inevitabile,83.33333333333333,0.996,1.0,100.0,KARL MARX Era storicamente inevitabile,83.33333333333333,0.996,1.0,100.0
"Tuttavia , i suoi guai cominciano proprio adesso",Ma cominciano i guai,35.07575757575757,0.2041,0.0,14.8,Cominciarono i guai proprio adesso,41.17604617604618,0.5111,0.25,12.7
Il mio giudizio complessivo è mediamente positivo,Il mio giudizio è senz'altro positivo,65.47619047619048,0.6205,1.0,45.5,Il mio giudizio è senz'altro positivo,65.47619047619048,0.6205,1.0,45.5
Non vorrei correre questo rischio,Non voglio correre questo rischio,46.666666666666664,0.7182,0.5714,39.8,Non voglio correre questo rischio,46.666666666666664,0.7182,0.5714,39.8
Ma questo è il bello della diretta,è il bello della vita,53.439153439153436,0.7938,0.6667,39.8,è il bello della vita,53.439153439153436,0.7938,0.6667,39.8
Ma anche qui non mancano le eccezioni,Ma non mancano le eccezioni,91.66666666666667,0.996,1.0,100.0,Ma non mancano le eccezioni,91.66666666666667,0.996,1.0,100.0
Ma non è più questo il punto,Ma non è il punto,83.33333333333333,0.996,1.0,100.0,Ma non è il punto,83.33333333333333,0.996,1.0,100.0
Questo è un altro scandalo,È un altro scandalo,19.305555555555554,0.4406,0.4,24.9,È un altro scandalo,19.305555555555554,0.4406,0.4,24.9
"Si ringrazia per la consueta , sperimentata collaborazione",Si ringrazia per la consueta e gentile collaborazione,100.0,0.999,1.0,100.0,Si ringrazia per la consueta e gentile collaborazione,100.0,0.999,1.0,100.0
Oggi le cose sono diverse,Ma questa cosa era diversa,66.66666666666667,0.996,1.0,100.0,Ma questa cosa era diversa,66.66666666666667,0.996,1.0,100.0
Non c' è un confronto,Non c'è un confronto vero,37.38095238095238,0.7862,0.6,21.8,Non c'è un confronto vero,37.38095238095238,0.7862,0.6,21.8
Ma fa ancora qualcosa di più,Ma può fare di più,48.61111111111111,0.5111,0.25,23.6,Ma può fare di più,48.61111111111111,0.5111,0.25,23.6
Ora le cose sono cambiate,Ora molte cose sono cambiate,91.66666666666667,0.996,1.0,100.0,Ora molte cose sono cambiate,91.66666666666667,0.996,1.0,100.0
Il problema è più profondo e ben più pericoloso,Il problema è profondo e grave,91.66666666666667,0.9977,1.0,100.0,Il problema è profondo e grave,91.66666666666667,0.9977,1.0,100.0
Ma la vera domanda resta un' altra,Ma resta un'altra domanda,35.833333333333336,0.102,0.0,12.4,Ma resta un'altra domanda,35.833333333333336,0.102,0.0,12.4
Ed anche qui la risposta è no,E qui la risposta è no,40.46296296296296,0.7353,0.2857,30.2,E qui la risposta è no,40.46296296296296,0.7353,0.2857,30.2
Comunque ora le cose sono molto più complicate,Le cose sono più complesse e complicate,64.62962962962963,0.9308,0.6,43.5,Le cose sono più complesse e complicate,64.62962962962963,0.9308,0.6,43.5
Entrata in vigore : 1 gennaio 1961,Entrato in vigore il 1 gennaio 1961,91.66666666666667,0.9985,1.0,100.0,Entrato in vigore il 1 gennaio 1961,91.66666666666667,0.9985,1.0,100.0
"Comunque , decorso tale termine , si prescinde dal parere",Decorso tale termine si prescinde dal parere,91.66666666666667,0.9985,1.0,100.0,Decorso tale termine si prescinde dal parere,91.66666666666667,0.9985,1.0,100.0
"Luisa era più felice nella sua vecchia scuola, che era molto più piccola","Luisa era molto felice nella sua nuova scuola, che era molto grande",28.326427327975313,0.1012,0.0,2.9,"Luisa era molto felice nella sua nuova scuola, che era molto grande",28.326427327975313,0.1012,0.0,2.9
Dopo l' articolo 9 aggiungere il seguente : Art,Dopo l'articolo 9 aggiungere il seguente : « Art,55.89195526695526,0.735,1.0,67.2,Dopo l'articolo 9 aggiungere il seguente : « Art,55.89195526695526,0.735,1.0,67.2
Come si può fare un ricorso,Come può fare un ricorso,27.40079365079365,0.3659,0.0,14.1,Come può fare un ricorso,27.40079365079365,0.3659,0.0,14.1
"Fare del bene , sempre , a tutti",Facciamo del bene a tutti,61.42857142857142,0.6727,0.6667,54.8,Facciamo del bene a tutti,61.42857142857142,0.6727,0.6667,54.8
Questa è una buona notizia,Ed è una buona notizia,100.0,0.996,1.0,100.0,Ed è una buona notizia,100.0,0.996,1.0,100.0
Ma questa è una favola,Ma questa è una favola,17.12962962962963,0.75,0.3333,42.7,Ma questa è una favola,17.12962962962963,0.75,0.3333,42.7
E i soldi non bastano mai,I soldi non le bastano mai,91.66666666666667,0.9977,1.0,100.0,I soldi non le bastano mai,91.66666666666667,0.9977,1.0,100.0
"La seduta , sospesa alle 23.15 , è ripresa alle 23.30",La seduta sospesa alle 16. 15 è ripresa alle 17. 30,62.84722222222223,0.736,0.7778,28.0,La seduta sospesa alle 16. 15 è ripresa alle 16 16. 30,62.78966131907308,0.7282,0.9474,25.7
Sussistono eque ragioni per compensare le spese del giudizio,Sussistono buone ragioni per compensare le spese del giudizio,48.47222222222222,0.7472,0.5,48.5,Sussistono buone ragioni per compensare le spese del giudizio,48.47222222222222,0.7472,0.5,48.5
Si entra nella graduatoria permanente,Posso entrare nella graduatoria,34.72222222222222,0.1724,0.0,11.5,Posso entrare nella graduatoria,34.72222222222222,0.1724,0.0,11.5
"Ma , per fortuna , non è affatto così",Ma per fortuna non è così,75.0,0.9977,1.0,100.0,Ma per fortuna non è così,75.0,0.9977,1.0,100.0
La ringrazio anticipatamente per la sua disponibilità,La ringrazio per la sua solita disponibilità,69.44444444444444,0.8413,0.6667,64.3,La ringrazio per la sua solita disponibilità,69.44444444444444,0.8413,0.6667,64.3
Il documento è stato approvato all' unanimità,Il documento viene approvato all'unanimità,41.2962962962963,0.3824,0.7273,26.7,Il documento viene approvato all'unanimità,41.2962962962963,0.3824,0.7273,26.7
Ma ne avrei ovviamente fatto a meno,Possiamo far - ne a meno,58.095238095238095,0.7353,1.0,32.5,Possiamo far - ne a meno,58.095238095238095,0.7353,1.0,32.5
Adesso sono uomini e donne naturalmente,Sono un uomo e una donna,71.2000962000962,0.8676,0.9091,64.3,Sono un uomo e una donna,71.2000962000962,0.8676,0.9091,64.3
"L' articolo 344 del codice civile è sostituito dal seguente : "" Art",L'articolo 344 del codice penale è sostituito con il seguente : « Art,77.42307156780842,0.8106,1.0,84.5,L'articolo 344 del codice penale è sostituito con il seguente : « Art,77.42307156780842,0.8106,1.0,84.5
"Invita al ritiro , altrimenti il parere sarà contrario , dei restanti emendamenti","Invita altresì al ritiro di tutti i restanti emendamenti, altrimenti il parere è contrario",100.0,0.9999,1.0,100.0,"Invita altresì al ritiro di tutti i restanti emendamenti, altrimenti il parere è contrario",100.0,0.9999,1.0,100.0
Ma non è un leader,Un leader liberale non è un leader,100.0,0.9985,1.0,100.0,Un leader liberale non è un leader,100.0,0.9985,1.0,100.0
Ma questo è un discorso vecchio,Ma è un discorso successivo,91.66666666666667,0.996,1.0,100.0,Ma è un discorso successivo,91.66666666666667,0.996,1.0,100.0
La ringrazio anticipatamente per la sollecita risposta,La ringrazio per la sua gentile risposta,50.0,0.7311,0.3636,19.6,La ringrazio per la sua gentile risposta,50.0,0.7311,0.3636,19.6
Questo è un primo passo,è un primo passo significativo,100.0,0.996,1.0,100.0,è un primo passo significativo,100.0,0.996,1.0,100.0
Ma questi non sono i veri problemi,Ma i problemi non sono questi,52.71464646464646,0.8067,0.6,23.0,Ma i problemi non sono questi,52.71464646464646,0.8067,0.6,23.0
"E forse , chissà , le sorprese non sono finite",E le sorprese non sono finite,64.98316498316498,0.9765,0.8889,50.8,E le sorprese non sono finite,64.98316498316498,0.9765,0.8889,50.8
